duration,date,subjectcode,Abaser,Abassi,Abater,Abatis,Abator,Abbacy,Abbess,Abdest,Abider,Abject,Ablaut,Abraum,Abseil,Acacia,Acacin,Acajou,Acanth,Acarus,Acater,Acates,Accent,Access,Accost,Accrue,Accuse,Acetal,Acetin,Achate,Achean,Achene,b,c,d,e,f,g,h,i,j,k,l,m,comments,RandA,RandAA,RandB,RandBB,RandC,RandCC,RandD,RandDD
327,10/11/19 8:25,R_Xh8jGOWOwDzSr5v,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,2,17,7,12,8,11,13,6
423,10/11/19 8:25,R_277KI104MfxI0yy,19,2,20,0,1,0,3,19,7,20,0,1,0,3,19,8,20,0,1,0,3,19,13,20,0,0,0,3,19,19,20,0,0,0,3,19,0,20,0,1,0,3,no,2,17,7,12,8,11,13,6
642,10/11/19 8:25,R_wZT7YWJz1VJGJmV,0,2,20,0,0,0,1,0,7,20,0,0,0,1,0,8,20,0,0,0,1,0,13,20,0,0,0,1,0,19,20,0,0,0,1,0,0,20,0,0,0,1,None,2,17,7,12,8,11,13,6
696,10/11/19 8:25,R_3h5EduvMeknAlxh,0,2,20,0,1,0,3,0,7,20,0,1,0,3,0,8,20,0,1,0,3,0,0,20,0,1,0,3,0,19,20,0,0,0,3,19,10,20,0,1,0,3,the questions were a little bit tricky but i did my best to answer them accurately.,2,17,7,12,8,11,13,6
610,10/11/19 8:25,R_DnJzHrCD9AXfoY1,0,2,20,0,0,0,3,0,7,20,0,0,0,3,0,8,20,0,0,0,3,0,13,20,0,0,0,3,0,19,20,0,0,0,3,0,0,20,0,0,0,3,No,2,17,7,12,8,11,13,6
431,10/11/19 8:25,R_32OVDy22SpUbzgG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nope,2,17,7,12,8,11,13,6
572,10/11/19 8:25,R_1litoNtvDD6tb8h,0,2,20,0,1,0,2,0,7,20,0,1,0,2,0,8,20,0,1,0,2,0,13,20,0,1,0,2,0,19,20,0,1,0,2,0,0,20,0,1,0,2,No,2,17,7,12,8,11,13,6
1143,10/11/19 8:25,R_2Ce8ekotMbDEGDn,19,2,20,0,1,0,3,19,7,20,0,1,0,3,19,8,20,0,1,0,3,19,13,20,0,1,0,3,19,19,20,0,1,0,3,19,19,20,0,1,0,3,No,2,17,7,12,8,11,13,6
928,10/11/19 8:25,R_22VQnDDLL0LXU2E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,2,17,7,12,8,11,13,6
430,10/11/19 8:26,R_2fjn68HeN3YYDR5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,2,17,7,12,8,11,13,6
480,10/11/19 8:26,R_114xAZwcq6nP4V3,0,2,20,0,0,0,2,0,7,20,0,0,0,2,0,8,20,0,0,0,2,0,13,20,0,0,0,2,0,19,20,0,0,0,2,0,0,20,0,0,0,2,I was uncertain as to what the right answer was for a lot of the questions ,2,17,7,12,8,11,13,6
568,10/11/19 8:26,R_3BLt5z5J9xngquB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,2,17,7,12,8,11,13,6
658,10/11/19 8:26,R_3EETD9X7Z9ObKn1,0,0,20,0,1,0,3,0,0,20,0,1,0,3,0,0,20,0,1,0,3,0,0,20,0,1,0,3,0,0,20,0,1,0,3,0,10,20,10,1,0,3,no,2,17,7,12,8,11,13,6
550,10/11/19 8:26,R_3lzbK3fG0PrIX8o,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,2,17,7,12,8,11,13,6
714,10/11/19 8:26,R_UmOR3AEoONUs1m9,0,2,20,0,1,0,3,0,7,20,0,1,0,3,0,8,20,0,1,0,3,0,13,20,0,1,0,3,0,19,20,0,1,0,3,20,0,20,0,1,0,3,Does John actually tell his neighbors he is going to use the new hooks?,2,17,7,12,8,11,13,6
1465,10/11/19 8:26,R_268AWBGmlTh2XCy,0,19,20,0,0,0,3,0,7,20,0,0,0,3,0,0,20,0,0,0,3,0,0,20,0,0,0,3,0,19,20,0,0,0,3,0,0,20,0,0,0,3,"Very repetitive, but interesting",2,17,7,12,8,11,13,6
1033,10/11/19 8:26,R_2D5ivRE3V1wwyjG,0,2,19,0,0,0,2,0,7,19,0,0,0,2,0,8,20,0,0,0,2,0,13,20,0,0,0,2,0,19,20,0,1,0,2,0,19,20,0,0,0,2,no,2,17,7,12,8,11,13,6
639,10/11/19 8:26,R_PTlBtv14ePiUHG9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,2,17,7,12,8,11,13,6
787,10/11/19 8:26,R_3hcMTXpdJF6XcoM,0,2,20,0,0,0,3,0,7,20,0,0,0,3,0,8,20,0,0,0,3,0,13,20,0,0,0,3,0,19,20,0,0,0,3,0,0,20,0,0,0,3,No,2,17,7,12,8,11,13,6
388,10/11/19 8:26,R_2zAVBc9ane3soZQ,1,2,20,0,0,0,3,1,7,20,0,0,0,3,1,8,20,0,0,0,3,1,13,20,0,0,0,3,1,0,20,0,0,0,3,1,0,20,0,0,0,3,"I was not confused but one recurring question was a little unclear so I want to clarify my answer. ""how many people will know that John used the new hooks?"" because in other questions they say 'besides John' so I included John and answered that 1 person would know, because John would know and it didn't ask how many people besides John would know.",2,17,7,12,8,11,13,6
734,10/11/19 8:27,R_UY0eSWajRblUh8Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Not really. John is a greedy fisherman compared to his neighbors, but there is no rule prohibiting him-- only his own conscience. ",2,17,7,12,8,11,13,6
652,10/11/19 8:27,R_2ru5DH4lwLxdfHn,0,0,20,0,1,0,3,0,7,20,0,1,0,3,0,8,20,0,1,0,3,0,13,20,0,1,0,3,0,19,20,0,1,0,3,0,0,20,0,1,0,3,Not at all. I went through each page specifically looking for and reading over the bold parts to see the changes after reading the entire article the first time and had no issues.,2,17,7,12,8,11,13,6
1138,10/11/19 8:27,R_2RR4717DS6hnq2K,0,2,20,0,0,0,3,0,0,20,0,1,0,3,0,8,20,0,1,0,3,0,13,20,1,1,0,3,0,19,20,0,1,0,3,0,0,20,0,1,0,3,"At first it was, but the more you read and try to understand it its get clearer. ",2,17,7,12,8,11,13,6
1341,10/11/19 8:27,R_3oQHlg8t9czhUVJ,0,3,20,0,1,0,3,0,7,20,0,1,0,3,0,8,20,0,1,0,3,0,13,20,0,0,0,3,0,19,20,0,1,0,3,0,0,20,0,1,0,3,No,2,17,7,12,8,11,13,6
403,10/11/19 8:27,R_UgQEfTilGmlMbK1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,2,17,7,12,8,11,13,6
650,10/11/19 8:27,R_qyzNVkEVVx8I7ex,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,2,17,7,12,8,11,13,6
786,10/11/19 8:27,R_Zyh1dNf6Odgn2lr,0,2,20,0,0,0,2,0,7,20,0,0,0,2,0,8,20,0,0,0,2,0,13,20,0,0,0,2,0,19,20,0,0,0,2,0,0,20,0,0,0,2,no,2,17,7,12,8,11,13,6
720,10/11/19 8:27,R_VUrSbZTrnHkW3Jv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,2,17,7,12,8,11,13,6
481,10/11/19 8:27,R_3D8vsu0N61LSquV,0,2,20,0,0,0,3,0,7,20,0,0,0,3,0,8,20,0,0,0,3,0,13,20,0,0,0,3,0,19,20,0,0,0,3,0,0,20,0,0,0,3,"No, it seemed very straightforward.",2,17,7,12,8,11,13,6
621,10/11/19 8:27,R_yxvQDrWOTp267Qt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,2,17,7,12,8,11,13,6
298,10/11/19 8:27,R_339DgoDKsotwnz4,10,19,20,10,0,0,2,10,19,20,10,0,0,3,10,20,19,10,0,0,2,10,19,20,10,0,0,2,10,19,20,10,0,0,2,10,19,20,10,1,0,3,,2,17,7,12,8,11,13,6
958,10/11/19 8:27,R_2qCPckL2cNtY9TH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Will i'm, not sure but the owner of the shop would know and the person that bought the hook would know. So i assume that 2 will know if one was purchased for use.",2,17,7,12,8,11,13,6
511,10/11/19 8:28,R_zSj9dCzRzzfcV0d,0,2,20,0,0,0,3,0,7,20,0,0,0,3,0,8,20,0,0,0,3,0,13,20,0,0,0,3,0,19,20,0,0,0,3,0,0,20,0,1,0,3,no,2,17,7,12,8,11,13,6
805,10/11/19 8:28,R_2Tw97wxREl2BvBu,19,2,20,0,1,0,3,7,7,20,0,1,0,3,8,8,20,0,1,1,3,13,13,20,0,0,0,3,19,19,20,0,0,1,2,19,19,20,0,0,1,2,none,2,17,7,12,8,11,13,6
538,10/11/19 8:28,R_Z2emNj1m5cjeuid,19,2,20,0,1,0,3,19,7,20,0,0,0,3,19,8,20,0,1,0,3,19,13,20,0,1,0,3,19,19,20,0,1,0,3,19,19,20,0,1,0,3,No,2,17,7,12,8,11,13,6
829,10/11/19 8:28,R_4Ztg3I31it0my8V,0,2,20,0,0,0,3,0,7,20,0,0,0,3,0,8,20,0,0,0,3,0,13,20,0,0,0,3,0,19,20,0,0,0,3,0,0,20,0,1,0,3,no it was fine very clear,2,17,7,12,8,11,13,6
673,10/11/19 8:28,R_3dEOJad5Fvxjp8f,0,0,20,0,0,0,3,0,7,20,0,0,0,3,0,0,20,0,0,0,3,0,0,20,0,0,0,3,0,0,20,0,0,0,3,0,0,20,0,1,0,3,no,2,17,7,12,8,11,13,6
892,10/11/19 8:28,R_1IXIUKHcXtku9dy,0,2,20,0,1,0,3,0,7,20,0,1,0,3,0,8,20,0,1,0,3,0,13,20,0,0,0,3,0,19,20,0,0,0,2,0,0,20,0,1,0,3,It was clear enough,2,17,7,12,8,11,13,6
436,10/11/19 8:28,R_2XiVqbdMj72ekYG,0,2,20,0,1,0,3,0,7,20,0,1,0,3,0,8,20,0,1,0,3,0,13,20,0,0,0,3,0,19,20,0,0,0,3,0,0,20,0,1,0,3,No,2,17,7,12,8,11,13,6
721,10/11/19 8:28,R_1i83FDpdtEPMd3r,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,2,17,7,12,8,11,13,6
775,10/11/19 8:28,R_27IDXWwZxAMjLdo,0,2,20,0,0,0,3,0,7,20,0,0,0,3,0,8,20,0,0,0,3,0,13,20,0,0,0,3,0,19,20,0,0,0,3,0,0,20,0,0,0,3,No,2,17,7,12,8,11,13,6
582,10/11/19 8:28,R_2D2Gq9AYKDxpOoP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,2,17,7,12,8,11,13,6
840,10/11/19 8:28,R_XzyvZt3WSmCzkNH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"When they ask does anyone know if johns using the hooks, do we count the guy who sold him the hooks?",2,17,7,12,8,11,13,6
623,10/11/19 8:28,R_2tEfGznzAnkcSJq,0,2,20,0,1,0,3,0,12,20,0,1,0,3,0,8,20,0,1,0,3,0,13,20,0,1,0,3,0,19,20,0,1,0,3,0,0,20,0,1,0,3,no,2,17,7,12,8,11,13,6
483,10/11/19 8:29,R_TdAfDOWbXVRGzvP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,2,17,7,12,8,11,13,6
666,10/11/19 8:29,R_1Dpsci8jfvseVjW,1,2,20,0,1,0,3,1,7,20,0,1,0,3,1,8,20,0,1,0,3,1,13,20,0,1,0,3,1,19,20,0,1,0,3,1,0,20,0,1,0,3,"The only part I wasn't sure about was whether to include the shop clerk as someone who knows John would use the hook. I opted to not include him because just because John bought the hook, doesn't mean he will use the hook.",2,17,7,12,8,11,13,6
935,10/11/19 8:29,R_2s4PmgP6Ps2amlI,0,2,20,0,0,0,3,0,7,20,0,0,0,3,0,8,20,0,0,0,3,0,13,20,0,0,0,3,0,19,20,0,0,0,3,0,0,20,0,0,0,3,No,2,17,7,12,8,11,13,6
744,10/11/19 8:29,R_11hJ504jCJXLQYd,0,2,20,0,1,0,3,0,7,20,0,1,0,3,0,8,20,0,1,0,3,0,13,20,0,1,0,3,0,19,20,0,0,0,3,0,0,20,0,1,0,3,no,2,17,7,12,8,11,13,6
351,10/11/19 8:29,R_C8pYpW7n7Ns5Twd,0,2,20,0,1,0,3,0,7,20,0,1,0,3,0,8,20,0,1,0,3,0,13,20,0,1,0,3,0,19,20,0,1,0,3,0,0,20,0,1,0,3,Everything was clear,2,17,7,12,8,11,13,6
776,10/11/19 8:29,R_33wCiOdp6GpmiAH,0,2,20,0,1,0,3,0,7,20,0,1,0,3,0,8,20,19,1,0,3,0,13,20,0,1,0,3,0,19,20,0,1,0,3,0,0,20,0,1,0,3,"I guess I'm wondering why up to 10 people could use the new hooks without causing problems to the fsh population, but if 13 do the entire population will dispapear. How bad would it be if 11 or 12 people used the new hooks? Would there be a major decrease in fish? I always said noboy would know if Joh was using the new hooks, but now that hes told the neighbors, would they know even from a distance? Would anyone who wanted the new hooks be will to rotate certain days so they could maybe do a big catch once a week? Does John give fish to the neighbors or waste them all? He can't possibly eat that much fish, but it's up to him, not me, to decide what's morally acceptable for himself so I always said it was a morally acceptable choice. I don't fish or eat meat, but it's not my choice to tell people how to eat animals.  ",2,17,7,12,8,11,13,6
834,10/11/19 8:29,R_2xL5uKOdoLPc1Bv,0,2,20,0,0,0,3,0,7,20,0,0,0,3,0,8,20,0,0,0,3,0,13,20,0,0,0,3,0,19,20,0,0,0,3,0,19,20,0,0,0,3,No,2,17,7,12,8,11,13,6
834,10/11/19 8:29,R_b1PqxwUKumKnwgp,0,2,20,0,1,0,3,0,7,20,0,1,0,3,0,8,20,0,1,0,3,0,0,20,0,1,0,3,0,19,20,0,1,0,3,0,0,20,0,1,0,3,no,2,17,7,12,8,11,13,6
509,10/11/19 8:29,R_3LX7HcOqgyaqHEW,0,2,20,0,1,0,3,0,7,20,0,1,0,3,0,8,20,0,1,0,3,0,13,20,0,1,0,3,0,19,20,0,1,0,3,0,0,20,0,1,0,3,no,2,17,7,12,8,11,13,6
484,10/11/19 8:30,R_1dLzeYBrT12CmVh,10,19,13,20,1,1,1,13,10,20,19,0,0,3,20,19,10,13,1,1,1,13,20,10,19,1,1,2,19,20,13,19,1,1,1,20,19,13,10,1,1,2,no,2,17,7,12,8,11,13,6
375,10/11/19 8:30,R_2o4C3T1xs9pnIad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,2,17,7,12,8,11,13,6
681,10/11/19 8:30,R_1dKRRqEDktwETlN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,2,17,7,12,8,11,13,6
1759,10/11/19 8:30,R_C778cKtZoF2A63L,19,2,20,0,0,0,3,19,7,20,0,0,0,3,19,8,20,0,0,0,3,19,13,20,0,0,0,3,19,19,20,0,0,0,3,19,0,20,0,1,0,3,No.,2,17,7,12,8,11,13,6
1481,10/11/19 8:30,R_31GzmF4nXTRJhYH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nope,2,17,7,12,8,11,13,6
376,10/11/19 8:31,R_eyupkWZp4AVDDe9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nothing,2,17,7,12,8,11,13,6
1034,10/11/19 8:31,R_3EGpvg2Upa0LCsK,0,2,20,0,1,0,3,0,7,20,0,1,0,3,0,8,20,0,1,0,3,0,13,20,0,1,0,3,0,19,20,0,0,0,3,0,0,20,0,1,0,3,No,2,17,7,12,8,11,13,6
431,10/11/19 8:31,R_2SBIKQU7KLSYiiA,0,2,20,0,1,0,3,0,7,20,0,1,0,3,0,8,20,0,1,0,3,0,13,20,0,1,0,3,0,19,20,0,1,0,3,0,0,20,0,1,0,3,no,2,17,7,12,8,11,13,6
1595,10/11/19 8:31,R_1LHkbzM9KFqdZWe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,2,17,7,12,8,11,13,6
569,10/11/19 8:31,R_3OiffBEgBbJbBwM,19,0,20,0,1,0,2,19,7,20,7,1,0,2,19,0,20,0,0,0,2,19,19,20,0,1,0,2,19,10,20,19,0,0,2,19,0,20,0,1,0,2,The number of people who wanted to use the new hooks,2,17,7,12,8,11,13,6
1125,10/11/19 8:31,R_11dvbMMR4TZeUPd,0,2,20,0,1,0,3,0,7,20,0,0,0,3,0,8,20,0,1,0,3,13,10,20,13,0,0,3,0,19,20,0,1,0,3,0,0,20,0,0,0,3,no,2,17,7,12,8,11,13,6
333,10/11/19 8:32,R_cHGdNNriYpFnbTH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,2,17,7,12,8,11,13,6
680,10/11/19 8:32,R_7X4JmRGExUTqBNf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,2,17,7,12,8,11,13,6
704,10/11/19 8:32,R_1nSzmRVLyUvfxR2,0,2,20,0,1,0,3,0,7,20,0,1,0,3,19,8,20,0,1,0,3,0,13,20,0,1,0,3,0,19,20,0,1,0,3,19,0,20,0,1,0,3,No,2,17,7,12,8,11,13,6
364,10/11/19 8:32,R_8CxZ3KdXEWws8Vj,0,2,20,0,0,0,3,0,7,20,0,0,0,3,0,8,20,0,0,0,3,0,13,20,0,0,0,3,0,19,20,0,0,0,3,0,0,20,0,0,0,3,no,2,17,7,12,8,11,13,6
1612,10/11/19 8:32,R_2RRhFCjL2qbqoZu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"No. I did want to make a comment that the tackle shop guy would know how many people are using the new hooks, and he is at least partly responsible for the dilemma, although one could buy the 'new hooks' elsewhere.",2,17,7,12,8,11,13,6
396,10/11/19 8:32,R_2UaXxzVreC6aCY1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,2,17,7,12,8,11,13,6
482,10/11/19 8:32,R_eR7mleYukbyIhjz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,2,17,7,12,8,11,13,6
712,10/11/19 8:32,R_3JgREosPOXTRr8g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"The fact that the story did not change much, as I anticipated.",2,17,7,12,8,11,13,6
816,10/11/19 8:32,R_1hSUT0I6Y5toC6u,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,2,17,7,12,8,11,13,6
1214,10/11/19 8:32,R_3m9nYzRCYGZ95UO,19,2,19,0,1,0,3,19,7,19,0,1,0,3,19,8,19,0,1,0,3,19,13,19,0,1,0,3,19,19,19,0,1,0,3,19,19,19,0,1,0,3,no,2,17,7,12,8,11,13,6
965,10/11/19 8:32,R_2Xd1UAVwbJdogxr,0,2,20,0,1,0,2,1,7,20,0,1,0,2,0,8,20,0,1,0,2,0,13,20,0,1,0,2,1,19,20,0,1,0,2,0,13,20,0,1,0,2,I forgot to count John as the person known to use the new hooks,2,17,7,12,8,11,13,6
1010,10/11/19 8:32,R_3oHPe7Ooe6KbSp0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,2,17,7,12,8,11,13,6
403,10/11/19 8:33,R_1iqVagb2XIdOIvG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,2,17,7,12,8,11,13,6
329,10/11/19 8:33,R_1OPFN8rEXDEqTH6,0,2,20,0,0,0,3,0,7,20,0,0,0,3,0,8,20,0,0,0,3,0,13,20,0,0,0,3,0,19,20,0,0,0,3,0,0,20,0,0,0,3,no,2,17,7,12,8,11,13,6
496,10/11/19 8:33,R_2bUB3d8TVjDBPU1,0,2,20,0,0,0,3,0,7,20,0,0,0,3,0,8,20,0,0,0,3,0,13,20,0,0,0,3,0,19,20,0,0,0,3,0,0,20,0,1,0,3,"For the question along the lines of ""How many people will know if he uses the new hook?"" I answered 0, because it implies that he would be the only one, because he himself would use the hook. It could also be interpreted as the answer being 1 by that logic though.",2,17,7,12,8,11,13,6
392,10/11/19 8:33,R_1jke4JZXOR519Q4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,2,17,7,12,8,11,13,6
497,10/11/19 8:33,R_2YR2CjIY4WOvoZF,0,2,20,0,1,0,3,0,7,20,0,1,0,3,0,8,20,0,1,0,3,0,13,20,0,1,0,3,0,19,20,0,1,0,3,0,0,20,0,1,0,3,No,2,17,7,12,8,11,13,6
1266,10/11/19 8:33,R_28ZOmbS4ks0vDdL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,2,17,7,12,8,11,13,6
695,10/11/19 8:33,R_0Nxziss27ballfj,0,2,20,0,1,0,3,0,7,20,0,1,0,3,0,8,20,0,1,0,3,0,13,20,0,1,0,3,0,19,20,0,1,0,3,0,0,20,0,1,0,3,no,2,17,7,12,8,11,13,6
753,10/11/19 8:34,R_27rgndZSWiXnWbX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not at all. A little repetitive for someone like me who absolutely does not trust the words of local townspeople.,2,17,7,12,8,11,13,6
374,10/11/19 8:34,R_2uq5PjF5tqddi32,0,19,20,0,1,0,3,0,19,20,0,1,0,3,0,19,20,0,1,0,3,0,13,20,0,1,0,3,0,19,20,0,1,0,3,20,10,20,13,1,0,3,No.,2,17,7,12,8,11,13,6
661,10/11/19 8:34,R_cAY0Ua86LnqyJSF,0,2,20,0,1,0,2,0,7,20,0,1,0,2,0,8,20,0,1,0,2,0,13,20,0,1,0,2,0,19,20,0,1,0,2,0,0,20,0,1,0,2,no,2,17,7,12,8,11,13,6
1068,10/11/19 8:34,R_3M9GlhWSSUV8dDZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Yes - You asked how many others would use hooks - the answer is unclear, we only know how many said they would not.  Additonaly, you asked if it was morally acceptable for him to use the hooks - again I believe it depends - he should only do so if he is willing to tell his neighbors he will so they can avoid over fishing, make a lake  rule, or do a lottery for ""new hook licenses"".  As a group they could determine if they would be weekly or monthly, etc.",2,17,7,12,8,11,13,6
175,10/11/19 8:34,R_3qe2uMXepjlUxOu,13,23,34,23,1,1,1,4,5,6,2,1,1,1,13,24,24,15,1,1,2,5,24,4,3,1,1,1,23,21,23,13,1,0,2,45,45,23,12,1,1,2,NOTHING,2,17,7,12,8,11,13,6
781,10/11/19 8:34,R_1gcCI6aMZVudo6K,19,2,20,0,1,0,3,0,7,20,7,1,0,3,0,8,20,8,1,0,3,13,13,20,13,0,1,2,19,19,20,19,0,1,2,0,0,20,0,1,0,3,no,2,17,7,12,8,11,13,6
553,10/11/19 8:34,R_1hQqa6Is5Mrbrs8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No confusion.good survey,2,17,7,12,8,11,13,6
868,10/11/19 8:35,R_3qDbQbaSbEpFKOx,0,2,20,0,0,0,3,0,7,20,0,0,0,3,0,8,20,0,0,0,3,0,13,20,0,0,0,3,0,19,20,0,0,0,3,0,0,20,0,0,0,3,I don't believe so.,2,17,7,12,8,11,13,6
301,10/11/19 8:35,R_1mO6ton7nIhA096,0,2,20,0,1,0,3,0,7,20,0,1,0,3,0,8,20,0,1,0,3,0,13,20,0,1,0,3,0,19,20,0,1,0,3,0,19,20,0,1,0,3,nope,2,17,7,12,8,11,13,6
596,10/11/19 8:35,R_1K1HE819BrQpBaJ,0,2,20,0,0,0,3,0,7,20,0,0,0,3,0,8,20,0,0,0,3,0,13,20,0,0,0,3,0,19,20,0,0,0,3,0,0,20,0,0,0,3,No. I chose to never use the new hook because I don't trust the other visitors' self-reporting and eco-collapse is a serious consequence.,2,17,7,12,8,11,13,6
220,10/11/19 8:35,R_248ekav1PE0pquz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,2,17,7,12,8,11,13,6
772,10/11/19 8:35,R_3lttkp7a9dXeH4T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,2,17,7,12,8,11,13,6
528,10/11/19 8:35,R_3Ho7vaXEKvoDKcq,0,2,20,0,1,0,3,0,7,20,0,1,0,3,0,8,20,0,1,0,3,0,13,20,0,1,0,3,0,19,20,0,1,0,3,0,0,20,0,1,0,3,no,2,17,7,12,8,11,13,6
374,10/11/19 8:35,R_3iF74WYPOdAFSjP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,2,17,7,12,8,11,13,6
690,10/11/19 8:35,R_XhVQpZukPrFgkeZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,2,17,7,12,8,11,13,6
612,10/11/19 8:35,R_2yjCzUnLfc9RjtZ,20,2,20,0,1,0,3,20,7,20,0,1,0,3,20,8,20,0,1,0,3,19,13,20,0,1,0,3,20,19,20,0,1,0,3,20,0,20,0,1,0,3,no,2,17,7,12,8,11,13,6
467,10/11/19 8:35,R_2Yt6QeraFMXODz3,0,2,20,2,1,0,3,0,7,20,7,1,0,3,0,8,20,8,1,0,3,0,13,20,13,0,0,2,0,19,20,19,0,0,2,0,0,20,0,1,0,3,no,2,17,7,12,8,11,13,6
801,10/11/19 8:35,R_2YypDkpgCkPaZwD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,2,17,7,12,8,11,13,6
783,10/11/19 8:35,R_56jgJOR5rwvhqlX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"nope, even if the numbers between the people changed the sum was the same. ",2,17,7,12,8,11,13,6
723,10/11/19 8:36,R_2EaT4iF6SACVHI0,0,2,20,0,1,0,3,0,7,20,0,1,0,3,0,8,20,0,1,0,3,0,13,20,0,1,0,3,0,19,20,0,1,0,3,0,0,20,0,1,0,3,Perfectly clear.,2,17,7,12,8,11,13,6
1764,10/11/19 8:36,R_3J93ibMEm5wSTQf,0,2,20,0,1,0,3,0,7,20,7,1,0,3,0,8,20,0,1,0,3,0,13,20,0,1,0,3,0,19,20,0,1,0,3,0,0,20,0,1,0,3,I didn't know if you wanted me to guess how many people are lying like john lol,2,17,7,12,8,11,13,6
426,10/11/19 8:36,R_3HTeShU9PmZDZV2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,2,17,7,12,8,11,13,6
573,10/11/19 8:36,R_240oC8koWmjmlyR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,2,17,7,12,8,11,13,6
541,10/11/19 8:36,R_1CqZUKNaNuf5jOj,0,2,20,0,1,0,3,0,7,20,0,1,0,3,0,8,20,0,1,0,3,0,13,20,0,1,0,3,0,19,20,0,1,0,3,0,0,20,0,1,0,3,IT WAS CONFUSING THAT THE OUTCOME WAS PRETTY MUCH THE SAME EVERYTIME,2,17,7,12,8,11,13,6
542,10/11/19 8:36,R_3ElHqI6p0iAZcze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,2,17,7,12,8,11,13,6
699,10/11/19 8:37,R_Q3yQYKba9OZYAk9,0,2,20,0,0,0,3,0,0,20,0,0,0,3,0,8,20,0,0,0,3,0,13,20,0,0,0,3,0,19,20,0,0,0,3,0,20,20,0,0,0,3,no,2,17,7,12,8,11,13,6
